Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Barley,2008,Rabi,Uttarakhand,0.12168104063394446,0.06348388790013697,0.4432391839459303,0.13070760058038766,0.04102454129194573,0.19364111346543378
Garlic,2008,Whole Year,Uttarakhand,0.01600208945337638,0.08897455034569866,0.4432391839459303,0.017189768061822593,0.005394286885522052,1.0
Gram,2008,Rabi,Uttarakhand,0.0036753915705634794,0.0010694924011908765,0.4432391839459303,0.003948720434682592,0.0012382711733174147,0.061109920713401544
Groundnut,2008,Kharif,Uttarakhand,0.007294238655425982,0.005888769509624612,0.4432391839459303,0.007836000472008097,0.0024583858778178588,0.20567102341057736
Horse-gram,2008,Kharif,Uttarakhand,0.051323544854586435,0.02433915375593593,0.4432391839459303,0.05513124092613508,0.017303114782573258,0.1476673743745803
Maize,2008,Kharif,Uttarakhand,0.14421267188850506,0.11904500233746422,0.4432391839459303,0.1549105465270691,0.048621207844966347,0.23609961929332549
Maize,2008,Summer,Uttarakhand,0.0004927448039656532,0.000492097730609299,0.4432391839459303,0.0005299964732847142,0.0001652238662344351,0.30160702803711087
Masoor,2008,Rabi,Uttarakhand,0.05916438020512186,0.013096360937282146,0.4432391839459303,0.06355368100700702,0.01994669664232422,0.07597039763488639
Moong(Green Gram),2008,Kharif,Uttarakhand,0.00029887799584801925,8.201628843488318e-05,0.4432391839459303,0.0003217493284279906,9.98605784933399e-05,0.07950860645387738
Moth,2008,Kharif,Uttarakhand,0.0018444272716747132,0.0003936781844874392,0.4432391839459303,0.001981941844369092,0.0006209512335404045,0.06899507177319529
Onion,2008,Whole Year,Uttarakhand,0.010062225860216647,0.025982760176170988,0.4432391839459303,0.010809306929129094,0.0033916283750101625,1.0
Other  Rabi pulses,2008,Rabi,Uttarakhand,0.0010797304174329342,0.00029525863836557943,0.4432391839459303,0.0011605225507675715,0.0003631293763394178,0.07145918147938084
Other Cereals,2008,Kharif,Uttarakhand,0.3799870216942343,0.27360961887030766,0.4432391839459303,0.408173782530321,0.12811385961942828,0.217200070137433
Other Cereals,2008,Rabi,Uttarakhand,0.005371726141592778,0.002588434063004913,0.4432391839459303,0.005770882952178923,0.0018101999410519976,0.16203985427876152
Other Kharif pulses,2008,Kharif,Uttarakhand,0.059880610357334225,0.02799051891705693,0.4432391839459303,0.06432303851439436,0.020188177677589934,0.3301148819444916
Peas & beans (Pulses),2008,Rabi,Uttarakhand,0.018931632331598405,0.004934099912242571,0.4432391839459303,0.020336613806324195,0.006381998789165268,0.07354419736945102
Potato,2008,Kharif,Uttarakhand,0.0415871229357897,0.23839182461636882,0.4432391839459303,0.04467260653999741,0.014020425220464924,1.0
Potato,2008,Rabi,Uttarakhand,0.0337409023961399,0.22110279101429545,0.4432391839459303,0.0362443818162128,0.011375027713832265,1.0
Ragi,2008,Kharif,Uttarakhand,0.6500273298347554,0.5696096844833384,0.4432391839459303,0.6982447013869989,0.2191594725021288,0.30071098805434854
Rapeseed &Mustard,2008,Rabi,Uttarakhand,0.06489422142282081,0.025936831054647454,0.4432391839459303,0.06970854106610573,0.021878544924449923,0.08673666165773122
Rice,2008,Kharif,Uttarakhand,1.0000000000000002,1.0,0.4432391839459303,1.0,0.5005920017527045,0.3208649931861083
Rice,2008,Summer,Uttarakhand,0.06814149045879118,0.1305600892337218,0.4432391839459303,0.07319668074245585,0.022973379994113266,0.6110992071340154
Sesamum,2008,Kharif,Uttarakhand,0.01199550875227861,0.0015681514348749662,0.4432391839459303,0.012885993734783642,0.004043445605539418,0.041889865005154285
Soyabean,2008,Kharif,Uttarakhand,0.04484516234998883,0.033242842028426846,0.4432391839459303,0.04817231550217291,0.015118891583891661,0.2054688400551244
Sugarcane,2008,Whole Year,Uttarakhand,0.5810969091707078,1.0,0.4432391839459303,0.6242012721046082,0.19591919241640607,1.0
Sunflower,2008,Kharif,Uttarakhand,0.00019655940267482343,0.00011482280380883643,0.4432391839459303,0.00021184111308694212,6.536328774109521e-05,0.1872723376701015
Tobacco,2008,Whole Year,Uttarakhand,5.65444857009766e-05,0.00012794540995841774,0.4432391839459303,6.144039735708626e-05,1.815646881697089e-05,0.6702378400824686
Turmeric,2008,Whole Year,Uttarakhand,0.0011551230650342363,0.0014205221156921766,0.4432391839459303,0.0012415075515451862,0.0003885484326831771,0.40542818372343814
Urad,2008,Kharif,Uttarakhand,0.06543812552337307,0.029250289107416734,0.4432391839459303,0.0702927900002871,0.022061925259501333,0.13055990498708378
Urad,2008,Summer,Uttarakhand,0.0010905007956616916,0.00042320404832399714,0.4432391839459303,0.001172091836592945,0.000366760670102812,0.14981787013608122
Wheat,2008,Rabi,Uttarakhand,1.0000000000000002,1.0,0.4432391839459303,1.0,0.6882754199137325,0.29402515210906094
other oilseeds,2008,Kharif,Uttarakhand,0.0022590868334818747,0.0007053400805399953,0.4432391839459303,0.002427359348645973,0.0007607560434310803,0.12320548530927732
other oilseeds,2008,Rabi,Uttarakhand,0.004590873720007863,0.0020799330747086372,0.4432391839459303,0.004932109729839342,0.0015469311432059199,0.13799014354639058
Arhar/Tur,2008,Rabi,Jammu and Kashmir,0.00011578156595914257,3.936781844874392e-05,0.45425341065543,0.00012507146939664068,3.812858451563887e-05,0.10842082707216405
Barley,2008,Rabi,Jammu and Kashmir,0.05248674570329224,0.015497797862655524,0.45425341065543,0.056380723795275416,0.01769529450901983,0.11532033424948356
Garlic,2008,Rabi,Jammu and Kashmir,0.0032499616305275603,0.0016928161932959886,0.45425341065543,0.0034917336445803374,0.0010948350696633447,0.1627407566828004
Gram,2008,Rabi,Jammu and Kashmir,0.0015267011139263682,0.0005085009882962757,0.45425341065543,0.001640647912520573,0.0005138280675202762,0.10743518318968982
Linseed,2008,Rabi,Jammu and Kashmir,0.0006758412338545299,0.0003182231991273467,0.45425341065543,0.0007266743323160643,0.00022695586021213613,0.15415470321896776
Masoor,2008,Rabi,Jammu and Kashmir,0.00043350772370748735,0.0001246647584210224,0.45425341065543,0.00046636540124515976,0.00014525175053576713,0.09790729239148196
Onion,2008,Rabi,Jammu and Kashmir,0.002059834836249862,0.0030575672328524445,0.45425341065543,0.0022133275608765624,0.0006935771088082879,0.4824726804711299
Other  Rabi pulses,2008,Rabi,Jammu and Kashmir,0.0018875087845897428,0.00048225577599711304,0.45425341065543,0.002028218987670586,0.0006354764085939811,0.09002214133168822
Peas & beans (Pulses),2008,Rabi,Jammu and Kashmir,0.005969482133288816,0.003661207115733185,0.45425341065543,0.0064129783154871535,0.0020117367449203746,0.17620279871264163
Potato,2008,Rabi,Jammu and Kashmir,0.005027074038272539,0.030634724056197563,0.45425341065543,0.0054006658057669694,0.0016939985406233841,1.0
Rapeseed &Mustard,2008,Rabi,Jammu and Kashmir,0.3049228706289093,0.1657549189268989,0.45425341065543,0.3275416449703802,0.10280555773545257,0.2017976160315194
Urad,2008,Rabi,Jammu and Kashmir,5.65444857009766e-05,1.6403257686976634e-05,0.45425341065543,6.144039735708626e-05,1.815646881697089e-05,0.08673666165773122
Wheat,2008,Rabi,Jammu and Kashmir,1.0000000000000002,1.0,0.45425341065543,1.0,0.4975253741695181,0.2830206005953481
other oilseeds,2008,Rabi,Jammu and Kashmir,9.424080950162767e-05,3.280651537395327e-05,0.45425341065543,0.0001019328977458936,3.0865996988850516e-05,0.10743518318968982
Arhar/Tur,2008,Rabi,Jharkhand,0.09152311996316531,0.07984121646559007,0.4146606032792358,0.09831267474265204,0.03085662825094096,0.288793657564946
Arhar/Tur,2008,Winter,Jharkhand,0.0048393463457452966,0.004720857562311875,0.4146606032792358,0.005199013153830709,0.0016307050903274236,0.22314977499216304
Gram,2008,Rabi,Jharkhand,0.09174256641957623,0.04067351776062726,0.4146606032792358,0.09854839894134403,0.030930615861370116,0.15650310680988824
Maize,2008,Autumn,Jharkhand,0.39265497901122537,0.2533483149753541,0.4146606032792358,0.4217814027847224,0.13238493287452607,0.2117491608172542
Onion,2008,Rabi,Jharkhand,0.016418256868135566,0.050715592116594356,0.4146606032792358,0.017636805266115028,0.0055346000765396025,0.9786158130342172
Potato,2008,Rabi,Jharkhand,0.08633766751303888,0.352955456953751,0.4146606032792358,0.0927425842113324,0.029108323712086014,1.0
Potato,2008,Winter,Jharkhand,0.11464109060849945,0.45297596102585974,0.4146606032792358,0.12314545260157866,0.03865098243644076,1.0
Ragi,2008,Autumn,Jharkhand,0.1603075481503222,0.08919763465024154,0.4146606032792358,0.17219928233141527,0.05404768614970089,0.16023753406468422
Rapeseed &Mustard,2008,Rabi,Jharkhand,0.05551203724396792,0.021422654539191486,0.4146606032792358,0.05963042048267645,0.018715288614219623,0.151049924989174
Rice,2008,Autumn,Jharkhand,1.0000000000000002,0.5336767081942474,0.4146606032792358,1.0,0.3421066002597182,0.17124491102515052
Rice,2008,Winter,Jharkhand,1.0000000000000002,1.0,0.4146606032792358,1.0,0.9999999999999998,0.2742554102984513
Sugarcane,2008,Whole Year,Jharkhand,0.003924779678450358,0.0605148982587942,0.4146606032792358,0.004216607247969116,0.0013223537804088069,1.0
Wheat,2008,Rabi,Jharkhand,0.31558199085056365,0.26202891894330216,0.4146606032792358,0.33899142008935385,0.10639934023427089,0.28312620524071924
Arhar/Tur,2009,Kharif,Bihar,0.1455697395453285,0.12002591714714543,0.2453168676206767,0.1703392956337484,0.0927059210867413,0.28546377956230296
Bajra,2009,Kharif,Bihar,0.015889000481974426,0.010757256391119277,0.2453168676206767,0.01859346359049138,0.01011880181024029,0.2170387829208229
Barley,2009,Rabi,Bihar,0.059056676422834284,0.04074897274598736,0.2453168676206767,0.06910609137416932,0.037610116461643146,0.25257919370767307
Gram,2009,Rabi,Bihar,0.2945833075293022,0.19139321069164336,0.2453168676206767,0.3447074248006835,0.1876051436065727,0.208627955058
Horse-gram,2009,Kharif,Bihar,0.05914822463777872,0.03470273196256777,0.2453168676206767,0.06921321645804188,0.03766841890039987,0.19052496248226644
Jowar,2009,Kharif,Bihar,0.008759010094536996,0.005534459143585916,0.2453168676206767,0.010250309999474716,0.0055780706976582784,0.20326167174166895
Jute,2009,Kharif,Bihar,0.6737437026944794,1.0,0.2453168676206767,0.7883817133477389,0.4290732676055713,1.0
Khesari,2009,Rabi,Bihar,0.4244956097245745,0.26791768845292674,0.2453168676206767,0.4967242202913829,0.27033973375757603,0.2017976160315194
Linseed,2009,Rabi,Bihar,0.12225187068006861,0.06300819342721464,0.2453168676206767,0.1430539066238525,0.07785594697988323,0.16729306985137207
Maize,2009,Autumn,Bihar,1.0000000000000002,1.0,0.2453168676206767,1.0,0.8056692968665364,0.34705039866005455
Maize,2009,Rabi,Bihar,1.0000000000000002,1.0,0.2453168676206767,1.0,0.717584600570799,0.49597600166102673
Maize,2009,Summer,Bihar,1.0000000000000002,1.0,0.2453168676206767,1.0,0.6740669743717407,0.5534390400092737
Masoor,2009,Rabi,Bihar,0.9594333704013851,0.5222272343287377,0.2453168676206767,1.0,0.6110146016339612,0.15293042982719834
Mesta,2009,Kharif,Bihar,0.09270333800947254,0.4058198758273393,0.2453168676206767,0.1084777104350999,0.059037977482347376,1.0
Moong(Green Gram),2009,Kharif,Bihar,0.04496902169961954,0.018164967562557924,0.2453168676206767,0.05262143140883729,0.0286384000035506,0.1334677775901577
Moong(Green Gram),2009,Summer,Bihar,0.807285622352843,0.21295037194386807,0.2453168676206767,0.9446457033402095,0.5141193779755173,0.10113801402816176
Other  Rabi pulses,2009,Rabi,Bihar,0.013885710131425541,0.0063119735579486086,0.2453168676206767,0.01624931469633866,0.008843007268034468,0.14609432655816432
Other Kharif pulses,2009,Kharif,Bihar,0.008575913664648119,0.00401551748177188,0.2453168676206767,0.010036059831729574,0.005461465820144844,0.15093207628123717
Peas & beans (Pulses),2009,Rabi,Bihar,0.10735643758969705,0.06545884012564895,0.2453168676206767,0.1256240253302331,0.06836979723864317,0.1971287764948437
Ragi,2009,Kharif,Bihar,0.05397844308797515,0.026448612694481125,0.2453168676206767,0.06316379995700261,0.03437604588825581,0.14375236927536397
Rapeseed &Mustard,2009,Rabi,Bihar,0.48289798567001174,0.29990076029099383,0.2453168676206767,0.5650637223265609,0.3075332601291409,0.2137290944532109
Rice,2009,Autumn,Bihar,1.0000000000000002,1.0,0.2453168676206767,1.0,0.9999999999999998,0.17853296197787302
Rice,2009,Summer,Bihar,0.5152629722474279,0.5795467779901089,0.2453168676206767,0.6029355902132756,0.3281448870072511,0.2941325618626385
Rice,2009,Winter,Bihar,1.0000000000000002,1.0,0.2453168676206767,1.0,0.9999999999999998,0.21793105005593194
Sannhamp,2009,Kharif,Bihar,0.010245322290105524,0.005088290534500152,0.2453168676206767,0.011989517243523507,0.006524627938649695,0.16325846849761533
Small millets,2009,Kharif,Bihar,0.016815253009647566,0.007863721735136598,0.2453168676206767,0.019677317380260913,0.010708685308249432,0.15387640371181951
Sugarcane,2009,Whole Year,Bihar,0.39266375686948185,1.0,0.2453168676206767,0.4594761984813379,0.2500676328463432,1.0
Sunflower,2009,Rabi,Bihar,0.09802390485447872,0.08390266306888548,0.2453168676206767,0.11470356825075283,0.062426378040678965,0.27491250615439117
Tobacco,2009,Whole Year,Bihar,0.04867941699942648,0.055370836648158325,0.2453168676206767,0.05696314804343735,0.031001363550808153,0.3739532890107185
Urad,2009,Kharif,Bihar,0.10794342320316433,0.06510452975961026,0.2453168676206767,0.12631088616212194,0.06874361875773036,0.1955633421860335
Wheat,2009,Rabi,Bihar,1.0000000000000002,1.0,0.2453168676206767,1.0,0.9999999999999998,0.4093015911024961
Arhar/Tur,2009,Kharif,Chhattisgarh,0.2854069452784008,0.09057878894748497,0.273519963285911,0.3339697105113388,0.18176118151001702,0.10130228794286454
Bajra,2009,Kharif,Chhattisgarh,0.0003742706434493214,6.561303074790654e-05,0.273519963285911,0.00043891261185164543,0.00023825321858714026,0.04100278551092749
Bajra,2009,Whole Year,Chhattisgarh,0.0028891539598641857,0.12705307274024621,0.273519963285911,0.0033817016805863746,0.0018398555067863837,1.0
Barley,2009,Rabi,Chhattisgarh,0.01625519334175218,0.0075783050513832054,0.273519963285911,0.019021963925981662,0.01035201156526716,0.1270072545139268
Castor seed,2009,Kharif,Chhattisgarh,0.000341959508763049,5.905172767311588e-05,0.273519963285911,0.00040110375872015,0.00021767588726123992,0.03914414284560273
Coriander,2009,Whole Year,Chhattisgarh,0.016939112359278276,0.0028147990190851902,0.273519963285911,0.01982225131726498,0.010787565078332052,0.044792038615299755
Cotton(lint),2009,Whole Year,Chhattisgarh,9.424080950162767e-05,0.0,0.273519963285911,0.00011123588471201825,5.9916347096003944e-05,0.0
Dry chillies,2009,Whole Year,Chhattisgarh,0.032760797977322974,0.013946049685467534,0.273519963285911,0.03833598640065392,0.02086359831758125,0.12714806083917418
Garlic,2009,Whole Year,Chhattisgarh,0.0053286446286777474,0.008263961222698828,0.273519963285911,0.006236270092014281,0.0033934440218918597,0.5285867334595471
Ginger,2009,Whole Year,Chhattisgarh,0.00958294402903694,0.005839559736563682,0.273519963285911,0.011214435754327848,0.006102792646468738,0.16322262693773057
Gram,2009,Rabi,Chhattisgarh,1.0000000000000002,0.7551633354384181,0.273519963285911,1.0,0.9051847007138114,0.17034245450071325
Groundnut,2009,Kharif,Chhattisgarh,0.16486487214214746,0.14781631632042125,0.273519963285911,0.19291748242877307,0.1049940174435248,0.2624276837087607
Horse-gram,2009,Kharif,Chhattisgarh,0.26329535877476173,0.04452172201399198,0.273519963285911,0.30809585201835205,0.1676794277726592,0.05554393175320934
Horse-gram,2009,Rabi,Chhattisgarh,0.011677782594530265,0.0018502874670909644,0.273519963285911,0.013665709732353138,0.007436889627431277,0.04892377813060598
Jowar,2009,Kharif,Chhattisgarh,0.030407470334339465,0.022531514758831105,0.273519963285911,0.03558224159757667,0.01936488268601151,0.2524343499879543
Jute,2009,Kharif,Chhattisgarh,0.0012251305235211599,0.0,0.273519963285911,0.001434545744314359,0.0007801229435025159,0.0
Khesari,2009,Rabi,Chhattisgarh,1.0000000000000002,0.6337890705094031,0.273519963285911,1.0,0.9999999999999998,0.11223198335202142
Linseed,2009,Rabi,Chhattisgarh,0.2412968612425247,0.04265175063767664,0.273519963285911,0.2823543245113255,0.15366969469494204,0.0624651810518036
Maize,2009,Kharif,Chhattisgarh,0.547784129309161,0.4769017526880839,0.273519963285911,0.6409902008901258,0.3488559709867698,0.2784991548362439
Masoor,2009,Rabi,Chhattisgarh,0.08429705780192735,0.015737285424885384,0.273519963285911,0.09864110714538916,0.053684441782392296,0.061241339963441034
Mesta,2009,Kharif,Chhattisgarh,0.006782645689560003,0.00712557513922265,0.273519963285911,0.007937668482931577,0.004319423931557375,0.39462716944561527
Moong(Green Gram),2009,Kharif,Chhattisgarh,0.0507742555649198,0.007686566552117251,0.273519963285911,0.05941442202146264,0.03233546053177069,0.047529938310742446
Moong(Green Gram),2009,Rabi,Chhattisgarh,0.03817291303727359,0.005239200505220337,0.273519963285911,0.04466896930017941,0.02431030131466956,0.04021427040494811
Niger seed,2009,Kharif,Chhattisgarh,0.36636249323485615,0.035772224363758647,0.273519963285911,0.42869979203230063,0.23331768514706033,0.028780801368247177
Onion,2009,Whole Year,Chhattisgarh,0.026993260435823355,0.07520565584325048,0.273519963285911,0.03158710611668199,0.01719054467590804,0.8462081279659086
Other  Rabi pulses,2009,Rabi,Chhattisgarh,0.010105307373131677,0.0008267241874236223,0.273519963285911,0.011825678879953692,0.0064354595029041265,0.09155536499554795
Other Kharif pulses,2009,Kharif,Chhattisgarh,0.03747283845240436,0.0052359198536829415,0.273519963285911,0.043849777482330335,0.023864459135941717,0.04441195383282494
Peas & beans (Pulses),2009,Rabi,Chhattisgarh,0.07950962467924468,0.016606658082295146,0.273519963285911,0.09303909540640593,0.05063556719093807,0.06145779504805466
Potato,2009,Whole Year,Chhattisgarh,0.06502885115068029,0.15035225995882784,0.273519963285911,0.07609442772797406,0.04141349320171373,0.8879994285828156
Ragi,2009,Kharif,Chhattisgarh,0.047866253443155295,0.0072239946853445095,0.273519963285911,0.05601162523962804,0.030483500712439663,0.040904221122680065
Rapeseed &Mustard,2009,Rabi,Chhattisgarh,0.28212736510774417,0.0711081220730437,0.273519963285911,0.33013211191849196,0.17967258238043812,0.08290360220238872
Rice,2009,Kharif,Chhattisgarh,1.0000000000000002,1.0,0.273519963285911,1.0,0.9999999999999998,0.21815584605333663
Safflower,2009,Rabi,Chhattisgarh,0.00455856258532159,0.0007906370205122738,0.273519963285911,0.005335159092380307,0.002903017625291235,0.053964002565463465
Sannhamp,2009,Whole Year,Chhattisgarh,0.008247417128671016,0.001597677298711524,0.273519963285911,0.009651669824892703,0.005252262951664857,0.054268392657567124
Sesamum,2009,Kharif,Chhattisgarh,0.10555239923638018,0.028367793843857392,0.273519963285911,0.12351303103039127,0.06722089623961373,0.09024117328366818
Small millets,2009,Kharif,Chhattisgarh,0.9212469943913255,0.09841298481878502,0.273519963285911,1.0,0.5866956255619679,0.03570221172105183
Soyabean,2009,Kharif,Chhattisgarh,0.4509207327088309,0.25535607371624003,0.273519963285911,0.5276455606774243,0.28716856122694157,0.18484613740466616
Sugarcane,2009,Whole Year,Chhattisgarh,0.036551971113845595,0.11599071575614918,0.273519963285911,0.04277222516808272,0.02327800519315356,0.6681433468322108
Sunflower,2009,Kharif,Chhattisgarh,0.02435451776977778,0.0019323037555258474,0.273519963285911,0.02849938311094319,0.01551006261762618,0.060200095515298896
Sweet potato,2009,Whole Year,Chhattisgarh,0.015038140601902589,0.04934756042550051,0.273519963285911,0.017597830458028665,0.009576932085324914,1.0
Tobacco,2009,Whole Year,Chhattisgarh,0.00011578156595914257,3.6087166911348595e-05,0.273519963285911,0.00013644178679968186,7.36345679799375e-05,0.07688022283298905
Turmeric,2009,Whole Year,Chhattisgarh,0.004876288743069935,0.0025129790776448205,0.273519963285911,0.005706946148173346,0.0031053613833292547,0.14929219333305205
Urad,2009,Kharif,Chhattisgarh,0.553072385019481,0.09206820474546246,0.273519963285911,0.6471782498526472,0.3522237942137754,0.05519605741855624
Urad,2009,Rabi,Chhattisgarh,0.024295280689519614,0.003723539494943696,0.273519963285911,0.02843006688020211,0.01547233751019536,0.04776581885924942
Wheat,2009,Rabi,Chhattisgarh,0.5878607066983674,0.39014492278166446,0.273519963285911,0.687885781724224,0.3743787209413282,0.2566152837779499
Arhar/Tur,2009,Kharif,Gujarat,1.0000000000000002,0.7922773462809715,0.13212899995827945,1.0,0.9143176062672902,0.1733876150746317
Bajra,2009,Kharif,Gujarat,1.0000000000000002,1.0,0.13212899995827945,1.0,0.9999999999999998,0.20050812692087977
Bajra,2009,Summer,Gujarat,0.9380972511302166,1.0,0.13212899995827945,1.0,0.5974267038484249,0.45931004923298585
Banana,2009,Whole Year,Gujarat,0.11900998683321261,1.0,0.13212899995827945,0.13926041835965913,0.07579135473685122,1.0
Castor seed,2009,Kharif,Gujarat,1.0000000000000002,1.0,0.13212899995827945,1.0,0.9999999999999998,0.4023998285748447
Cotton(lint),2009,Kharif,Gujarat,1.0000000000000002,1.0,0.13212899995827945,1.0,0.9999999999999998,0.6100707092296903
Dry chillies,2009,Whole Year,Gujarat,0.04846400943485133,0.027885538067860278,0.13212899995827945,0.05671108902256071,0.03086418134196882,0.19139412119655086
Garlic,2009,Whole Year,Gujarat,0.08239070085543729,0.30772511420768167,0.13212899995827945,0.09641038481063094,0.05247037923416418,1.0
Gram,2009,Rabi,Gujarat,0.7119193083263101,0.4097533770206763,0.13212899995827945,0.8330528733226007,0.4533853845671226,0.18593186198993658
Groundnut,2009,Kharif,Gujarat,1.0000000000000002,1.0,0.13212899995827945,1.0,0.9999999999999998,0.21051710596416143
Groundnut,2009,Summer,Gujarat,0.35003459984005986,0.40581659517580193,0.13212899995827945,0.4095937182498516,0.22291927371703868,0.3545746731653551
Guar seed,2009,Whole Year,Gujarat,0.7146119028834995,0.1466451237215711,0.13212899995827945,0.8362036110835587,0.45510016217761423,0.0741921030818307
Jowar,2009,Kharif,Gujarat,0.6020614503929842,0.3884291420276067,0.13212899995827945,0.7045027726755162,0.3834224580590614,0.19650154860547445
Jowar,2009,Rabi,Gujarat,0.27787306570738496,0.1735464663282128,0.13212899995827945,0.3251539462561784,0.17696323375586126,0.21380890381253384
Maize,2009,Kharif,Gujarat,1.0000000000000002,1.0,0.13212899995827945,1.0,0.9999999999999998,0.19870580670680246
Moong(Green Gram),2009,Kharif,Gujarat,0.8912461058351216,0.195854896782501,0.13212899995827945,1.0,0.5675895734258694,0.08113820440527766
Moth,2009,Kharif,Gujarat,0.12116406247896411,0.019027778916892897,0.13212899995827945,0.1417810085684255,0.07716317682524458,0.0686008142202056
Onion,2009,Rabi,Gujarat,0.20732708830902372,1.0,0.13212899995827945,0.24260461691908003,0.13203606036097884,1.0
Other  Rabi pulses,2009,Rabi,Gujarat,0.11416331663027177,0.0511781639833671,0.13212899995827945,0.1335890903899348,0.07270475503796618,0.13870697553260047
Other Cereals,2009,Kharif,Gujarat,0.14162778111360327,0.0521623594445857,0.13212899995827945,0.16572661555170595,0.09019548666498146,0.13530202379523226
Other Cereals,2009,Rabi,Gujarat,0.07592847391818282,0.05937979282685542,0.13212899995827945,0.08884861418433185,0.04835491296898411,0.23482965499948255
Other Kharif pulses,2009,Kharif,Gujarat,0.16101446192536667,0.07184626866895766,0.13212899995827945,0.18841192743060323,0.10254188546052168,0.15075657864251588
Potato,2009,Whole Year,Gujarat,0.2547167525155565,1.0,0.13212899995827945,0.29805760151194,0.16221614630563266,1.0
Ragi,2009,Kharif,Gujarat,0.07915958738681006,0.0360871669113486,0.13212899995827945,0.0926294994974814,0.05041264610157414,0.1493250481948441
Rapeseed &Mustard,2009,Rabi,Gujarat,1.0000000000000002,1.0,0.13212899995827945,1.0,0.7407821120855306,0.294136884896707
Rice,2009,Kharif,Gujarat,1.0000000000000002,1.0,0.13212899995827945,1.0,0.9999999999999998,0.33384338094559207
Rice,2009,Summer,Gujarat,0.11308627880739602,0.21193008931573812,0.13212899995827945,0.13232879528555164,0.0720188439937695,0.5981763205872963
Sesamum,2009,Kharif,Gujarat,1.0000000000000002,0.2637643836065843,0.13212899995827945,1.0,0.7747347087732662,0.0717548746441231
Sugarcane,2009,Whole Year,Gujarat,1.0000000000000002,1.0,0.13212899995827945,1.0,0.6526425429062575,1.0
Tobacco,2009,Kharif,Gujarat,0.33818718378842666,0.3329861310456257,0.13212899995827945,0.3957304721016366,0.21537425223087522,0.3275153814348066
Tobacco,2009,Rabi,Gujarat,0.33818718378842666,0.3329861310456257,0.13212899995827945,0.3957304721016366,0.21537425223087522,0.3275153814348066
Urad,2009,Kharif,Gujarat,0.5272073217031199,0.16567290263846401,0.13212899995827945,0.6169122629208851,0.33575164048739226,0.12032437234622621
Wheat,2009,Rabi,Gujarat,1.0000000000000002,1.0,0.13212899995827945,1.0,0.9999999999999998,0.5160224819160035
Arhar/Tur,2009,Kharif,Haryana,0.10690946689320362,0.07086207320773906,0.03825774959322459,0.12510100286191408,0.06808514415530155,0.14626955215917403
Bajra,2009,Kharif,Haryana,1.0000000000000002,1.0,0.03825774959322459,1.0,0.9999999999999998,0.31568765484511596
Barley,2009,Rabi,Haryana,0.2266922283643296,0.44944926062315976,0.03825774959322459,0.2652647228958896,0.1443687409356351,0.37088371226367217
Castor seed,2009,Kharif,Haryana,0.00544711878919408,0.0036087166911348595,0.03825774959322459,0.006374902553496432,0.0034688942367534937,0.19022926931752415
Coriander,2009,Whole Year,Haryana,0.0020329088906779684,0.001968390922437196,0.03825774959322459,0.002379767072601745,0.0012945562266500246,0.11126824264503234
Cotton(lint),2009,Kharif,Haryana,1.0000000000000002,1.0,0.03825774959322459,1.0,0.9999999999999998,0.37377806340970876
Dry chillies,2009,Whole Year,Haryana,0.0048870591212986925,0.004592912152353457,0.03825774959322459,0.005719549099217177,0.0031122204937712216,0.16234962815488005
Garlic,2009,Whole Year,Haryana,0.003955421404511173,0.021324234993069624,0.03825774959322459,0.004629393833925725,0.002518907440541095,1.0
Gram,2009,Rabi,Haryana,0.45252013387580137,0.20340039531851026,0.03825774959322459,0.5295170989074333,0.2881871391275736,0.08466680950453537
Groundnut,2009,Kharif,Haryana,0.009308299384203626,0.005249042459832523,0.03825774959322459,0.010893060502710139,0.005927885330198585,0.1146931063601143
Horse-gram,2009,Kharif,Haryana,0.0023452498593119343,0.0003280651537395327,0.03825774959322459,0.0027452526528728683,0.0014934704294670613,0.017741589884535933
Jowar,2009,Kharif,Haryana,0.4182703311083527,0.0012794540995841775,0.03825774959322459,0.4894397145880481,0.26637516792211924,0.0007040314291082031
Maize,2009,Kharif,Haryana,0.06569122941174886,0.0852969399722785,0.03825774959322459,0.07686950921716972,0.04183532849389468,0.18541056597970743
Masoor,2009,Rabi,Haryana,0.025016896030846364,0.011810345534623177,0.03825774959322459,0.02927446460013884,0.015931897909807136,0.14739166987064584
Moong(Green Gram),2009,Kharif,Haryana,0.08023124002057141,0.021652300146809158,0.03825774959322459,0.09388349312634267,0.051095127590549835,0.046448467961597545
Moth,2009,Kharif,Haryana,0.015016599845445074,0.0022964560761767287,0.03825774959322459,0.017572624555941,0.00956321386444098,0.038017692637881115
Onion,2009,Whole Year,Haryana,0.008263572696014153,0.10268439312047373,0.03825774959322459,0.009670574251458453,0.005262551617327807,1.0
Peas & beans (Pulses),2009,Rabi,Haryana,0.008888254633282085,0.005249042459832523,0.03825774959322459,0.010401545412000697,0.005660380022961881,0.11568995070541141
Potato,2009,Whole Year,Haryana,0.06606819264975537,0.4474808697007226,0.03825774959322459,0.07731061250370383,0.042075397359363526,1.0
Rice,2009,Kharif,Haryana,1.0000000000000002,1.0,0.03825774959322459,1.0,0.9999999999999998,0.5270848000463805
